Function Name, Cumulative Stack Size, Branch Type
"cop_pack_capi_v2_process_set_properties(cop_pack_capi_v2_t*, capi_v2_proplist_t*)",1008,Recursive
"afe_svc_set_dtmf_config",1008,Recursive
"capi_v2_amrnb_voice_dec_init",1008,Recursive
"capi_v2_byteshifter_init",1008,Recursive
"dsd_packetizer_capi_v2_init",1008,Recursive
"mvm_action_dynamic_reconfig",1008,Recursive
"AudioDecSvc_OpenStream",1000,Recursive
"AudioDecSvc_ResumePullMode",1000,Recursive
"vfr_svc_enable_vfr_src(elite_msg_any_t*)",1000,Recursive
"vpm_get_param_cmd_rsp_fwd(void*)",1000,Recursive
"vsm_action_create_vocproc(vsm_session_object_t*)",1000,Recursive
"vpm_get_param_v3_cmd_rsp_fwd(void*)",1000,Recursive
"vsm_action_set_timing_to_vocproc(vsm_session_object_t*)",1000,Recursive
"MtMx_PspdWorkloop(void*)",1000,Recursive
"AdspCoreSvc_StartSvcHandler(void*, elite_msg_any_t*)",1000,Recursive
"adsp_amdb_addInternal_capi_v2(unsigned long, unsigned char, int, int, int, unsigned long (*)(capi_v2_proplist_t*, capi_v2_proplist_t*), unsigned long (*)(capi_v2_t*, capi_v2_proplist_t*), char const*, char const*, char const*, int*, unsigned long)",1000,Recursive
"vpm_find_vol_level_from_dynamic_cal(vpm_session_object_t*, unsigned long, unsigned long*)",1000,Recursive
"ultrasound_proc_svc_destroy_yourself(ultrasound_proc_svc_t*, elite_msg_any_t*)",1000,Recursive
"adpcm_dec_capi_v2_init",1000,Recursive
"adsp_amdb_add_static_capi_v2",1000,Recursive
"afe_port_client_dc_reset_handler",1000,Recursive
"afe_port_client_disable_handler",1000,Recursive
"afe_port_client_enable_handler",1000,Recursive
"afe_port_de_init_at_port_stop",1000,Recursive
"afe_port_hw_mad_dc_reset_handler",1000,Recursive
"afe_port_hw_mad_enable_disable_handler",1000,Recursive
"afe_port_hw_mad_set_param_handler",1000,Recursive
"afe_port_render_compressed_data_thread_safe",1000,Recursive
"afe_port_sw_duty_cycle_reset_handler",1000,Recursive
"capi_v2_chmixer_init",1000,Recursive
"capi_v2_g711_mlaw_audio_enc_init",1000,Recursive
"capi_v2_g729ab_dec_init",1000,Recursive
"capi_v2_iir_mbdrc_init",1000,Recursive
"capi_v2_limiter24bit_init",1000,Recursive
"capi_v2_v13k_voice_dec_init",1000,Recursive
"capiv2_iec61937_pack_init",1000,Recursive
"getera",1000,Recursive
"hw_mad_interrupt_register_handler",1000,Recursive
"mvm_ssr_modem_after_shutdown_handler",1000,Recursive
"rs_uninit_job",1000,Recursive
"vfr_enable_src_driver",1000,Recursive
"AudioDecSvc_DestroyInpStream",992,Recursive
"AudioDecSvc_DestroyInputDataQ",992,Recursive
"MtMx_CfgInputPorts",992,Recursive
"MtMx_InitInputAvSync",992,Recursive
"_Putstr",992,Recursive
"avsync_lib_init(void*, char*)",992,Recursive
"evrc_enc_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",992,Recursive
"listen_proc_svc_flush_q(listen_proc_svc_t*, listen_proc_q_type_t, int)",992,Recursive
"listen_proc_svc_flush_q(listen_proc_svc_t*, listen_proc_q_type_t, int) (.1.1_i8_1.2_i32_0)",992,Recursive
"listen_proc_svc_process(listen_proc_svc_t*, unsigned long, signed char*, unsigned long long, unsigned char)",992,Recursive
"listen_proc_svc_process(listen_proc_svc_t*, unsigned long, signed char*, unsigned long long, unsigned char) (.extracted_region)",992,Recursive
"listen_proc_svc_process(listen_proc_svc_t*, unsigned long, signed char*, unsigned long long, unsigned char) (.extracted_region.7)",992,Recursive
"vsm_action_stop_vocproc(vsm_session_object_t*)",992,Recursive
"_Z23vsm_action_stop_vocprocP20vsm_session_object_t__merged",992,Recursive
"vsm_action_destroy_vocproc(vsm_session_object_t*)",992,Recursive
"listen_proc_svc_eob_handler(listen_proc_svc_t*)",992,Recursive
"vsm_action_send_ready_event(vsm_session_object_t*)",992,Recursive
"_Z27vsm_action_send_ready_eventP20vsm_session_object_t__merged",992,Recursive
"avsync_lib_open_hw_resources(void*)",992,Recursive
"capi_v2_eansv2_internal_init(capi_v2_t*, capi_v2_proplist_t*, capi_v2_eansv2_client)",992,Recursive
"listen_proc_svc_stop_handler(listen_proc_svc_t*)",992,Recursive
"listen_proc_svc_start_handler(listen_proc_svc_t*)",992,Recursive
"lsm_generate_ack_get_param_v1(aprv2_packet_t*, int, void*, unsigned long)",992,Recursive
"vsm_action_send_not_ready_event(vsm_session_object_t*)",992,Recursive
"stream_router_svc_custom_connect(stream_router_svc_t*)",992,Recursive
"vsm_action_set_cached_minmax_rate(vsm_session_object_t*)",992,Recursive
"stream_router_svc_custom_disconnect(stream_router_svc_t*)",992,Recursive
"ultrasound_enc_svc_process_input_data(ultrasound_enc_svc_t*)",992,Recursive
"lsm_service_cmd_q_add_topologies_handler(lsm_t*, aprv2_packet_t*)",992,Recursive
"ultrasound_enc_svc_process_signal_detect(ultrasound_enc_svc_t*)",992,Recursive
"listen_proc_svc_register_sound_model_handler(listen_proc_svc_t*)",992,Recursive
"listen_proc_svc_deregister_sound_model_handler(listen_proc_svc_t*)",992,Recursive
"AudioDecSvc_Destroy(AudioDecSvc_t*)",992,Recursive
"AudioDecSvc_DestroyYourself(AudioDecSvc_t*)",992,Recursive
"listen_proc_svc_send_data_read_done(listen_proc_svc_t*, unsigned long, int)",992,Recursive
"listen_proc_svc_process_input_data_q(listen_proc_svc_t*)",992,Recursive
"ultrasound_enc_svc_process_input_data_q(ultrasound_enc_svc_t*)",992,Recursive
"afe_port_forward_pcm_samples_thread_safe",992,Recursive
"capi_v2_audio_eansv2_init",992,Recursive
"capi_v2_drc_rx_init",992,Recursive
"capi_v2_evrc_audio_enc_init",992,Recursive
"capi_v2_evrc_voice_dec_init",992,Recursive
"capi_v2_gain_init",992,Recursive
"elite_framework_init",992,Recursive
"fastrpc_static_pd_dispatch",992,Recursive
"localtime_r",992,Recursive
"lsm_generate_ack",992,Recursive
"lsm_generate_ack.1.2.3_i32_0.4_i32_0",992,Recursive
"lsm_generate_ack.1.2.3_i32_0.4_i32_0",992,Recursive
"lsm_session_cmd_q_close_tx_stream_handler",992,Recursive
"mktime",992,Recursive
"rpc_staticpd_init",992,Recursive
"stream_router_deinit_input_avsync",992,Recursive
"stream_router_init_input_avsync",992,Recursive
"stream_router_svc_deinit_in_port",992,Recursive
"stream_router_svc_init_in_port",992,Recursive
"sys_m_listen_user_init",992,Recursive
"tmpfile",992,Recursive
"AudioDecSvc_CreateInpStream",984,Recursive
"AudioDecSvc_InitPullMode",984,Recursive
"AudioEncSvc_ResumePushMode",984,Recursive
"_Stod",984,Recursive
"_Stodx",984,Recursive
"_Stold",984,Recursive
"_Stoldx",984,Recursive
"VoiceStreamMgr_Create(unsigned long, void**)",984,Recursive
"vfr_svc_disable_vfr_src(elite_msg_any_t*)",984,Recursive
"vsm_action_set_cached_dtx_mode(vsm_session_object_t*)",984,Recursive
"afe_port_render_compressed_data(afe_dev_port*)",984,Recursive
"ultrasound_proc_svc_destroy_svc(ultrasound_proc_svc_t*)",984,Recursive
"VSM_session_respQ_aprpkt_handler(vsm_session_object_t*)",984,Recursive
"ultrasound_proc_svc_create_svc_q(ultrasound_proc_svc_t*)",984,Recursive
"vsm_action_send_attach_to_vocproc(vsm_session_object_t*)",984,Recursive
"vsm_action_send_mute_notification(vsm_session_object_t*)",984,Recursive
"vpm_get_vp3_param_transition_rsp_fn(void*)",984,Recursive
"vptx_send_tx_speech_activity_status(vptx_t*, void*)",984,Recursive
"vsm_action_send_evs_bandwidth_event(vsm_session_object_t*)",984,Recursive
"vsm_action_set_rx_dtmf_detect_config(vsm_session_object_t*)",984,Recursive
"capi_v2_fir_check_create_lib_instance(capi_v2_fir_t*, unsigned char)",984,Recursive
"vsm_action_send_avsync_rx_delay_event(vsm_session_object_t*)",984,Recursive
"vsm_action_set_cached_rate_modulation(vsm_session_object_t*)",984,Recursive
"vsm_action_set_cached_enc_operating_mode(vsm_session_object_t*)",984,Recursive
"venc_register_event(void*, elite_msg_any_t*)",984,Recursive
"vptx_capi_v2_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",984,Recursive
"usm_process_session_cmd_q(usm_t*, long)",984,Recursive
"venc_encoder_capi_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",984,Recursive
"adsp_amdb_addInternal_stub(unsigned long, unsigned char, int, int, int, char const*, int*, unsigned long)",984,Recursive
"cop_depack_capi_v2_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",984,Recursive
"AudioDecSvc_RegisterAvTimer(AudioDecSvc_t*, AudioDecSvc_InpStream_t*)",984,Recursive
"capi_v2_gain_set_properties(capi_v2_t*, capi_v2_proplist_t*)",984,Recursive
"venc_send_mode_notification_v2(void*)",984,Recursive
"capi_v2_byteshifter_set_properties(capi_v2_t*, capi_v2_proplist_t*)",984,Recursive
"VSM_attach_detach_vocproc_cmd_control(vsm_session_object_t*, unsigned char)",984,Recursive
"adsp_amdb_add_stub_with_entry_type",984,Recursive
"afe_port_reset_client_state",984,Recursive
"atof",984,Recursive
"capi_v2_compressed_latency_init",984,Recursive
"capi_v2_soft_vol_init",984,Recursive
"capiv2_iec61937_pack_set_properties",984,Recursive
"capiv2_iec61937_pack_set_properties_utils",984,Recursive
"drv_misc_init",984,Recursive
"mvm_ccm_init",984,Recursive
"mvm_csm_rx_timer_cb",984,Recursive
"mvm_csm_tx_timer_cb",984,Recursive
"mvm_csm_tx_timer_cb__merged",984,Recursive
"mvm_do_complete_goal",984,Recursive
"rfs_tftp_get",984,Recursive
"strtod",984,Recursive
"strtold",984,Recursive
"ultrasound_proc_svc_create",984,Recursive
"usm_session_cmd_q_handler",984,Recursive
"usm_session_cmd_q_open_rx_stream_handler",984,Recursive
"usm_session_cmd_q_open_tx_stream_handler",984,Recursive
"vocsvc_avtimer_open_handle",984,Recursive
"AdspCoreSvc_Create",976,Recursive
"AudioDecSvc_DeInitPullMode",976,Recursive
"AudioDecSvc_Flush",976,Recursive
"AudioDecSvc_FlushInputDataQ",976,Recursive
"AudioDecSvc_SuspendPullMode",976,Recursive
"HJHXCTH9vUHH",976,Recursive
"MtMx_DeInitInputAvSync",976,Recursive
"TvDiktaC6TtnC4G2Cmto4CUP7TaFmTFpa",976,Recursive
"avsync_lib_deinit(void*)",976,Recursive
"vprx_capi_v2_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",976,Recursive
"vsm_action_start_vocproc(vsm_session_object_t*)",976,Recursive
"vsm_action_send_reconfig_event(vsm_session_object_t*)",976,Recursive
"VSM_session_cmdQ_aprpkt_handler(vsm_session_object_t*) (.extracted_region.5)",976,Recursive
"vdec_send_hpcm_buf_available_evt(vdec_t*, void*)",976,Recursive
"venc_send_hpcm_buf_available_evt(venc_t*, void*)",976,Recursive
"vprx_send_hpcm_buf_available_evt(vprx_t*, void*)",976,Recursive
"vptx_send_hpcm_buf_available_evt(vptx_t*, void*)",976,Recursive
"vsm_action_send_detach_to_vocproc(vsm_session_object_t*)",976,Recursive
"capi_v2_lec_process_set_properties(capi_v2_lec*, capi_v2_proplist_t*)",976,Recursive
"capi_v2_gain_process_set_properties(capi_v2_gain_t*, capi_v2_proplist_t*)",976,Recursive
"vsm_action_playback_set_system_config(vsm_session_object_t*)",976,Recursive
"capi_v2_chmixer_process_set_properties(capi_v2_chmixer*, capi_v2_proplist_t const*)",976,Recursive
"capi_v2_limiter_process_set_properties(capi_v2_limiter_t*, capi_v2_proplist_t const*)",976,Recursive
"capi_v2_iir_mbdrc_process_set_properties(capi_v2_iir_mbdrc_t*, capi_v2_proplist_t const*)",976,Recursive
"AudPP_DestroyYourself(void*, elite_msg_any_t*)",976,Recursive
"get_child_static_properties(unsigned long (*)(capi_v2_proplist_t*, capi_v2_proplist_t*), static_prop_t*)",976,Recursive
"vdec_stream_pp_capi_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",976,Recursive
"venc_stream_pp_capi_cb_func(void*, capi_v2_event_id_t, capi_v2_event_info_t*)",976,Recursive
"capi_v2_chmixer_set_properties(capi_v2_t*, capi_v2_proplist_t*)",976,Recursive
"capi_v2_limiter_set_properties(capi_v2_t*, capi_v2_proplist_t*)",976,Recursive
"capi_v2_iir_mbdrc_set_properties(capi_v2_t*, capi_v2_proplist_t*)",976,Recursive
"adsp_amdb_init",976,Recursive
"afe_group_device_forward_pcm_samples_thread_safe",976,Recursive
"afe_port_forward_pcm_samples",976,Recursive
"afe_send_and_get_data_decoder",976,Recursive
"apr_init",976,Recursive
"drv_misc_deinit",976,Recursive
"fastrpc_uprocess_dispatchu",976,Recursive
"fastrpc_uprocess_dispatchu_cpz",976,Recursive
"fastrpc_uthread_dispatch",976,Recursive
"fastrpc_uthread_invoke",976,Recursive
"gmtime_r",976,Recursive
"lib_qurt_init",976,Recursive
"localtime",976,Recursive
"mvm_stream_attach_detach_vocproc_result_count_rsp_fn",976,Recursive
"mvm_stream_attach_detach_vocproc_result_count_rsp_fn__merged",976,Recursive
"mvm_vocproc_dynamic_reconfig_result_count_rsp_fn",976,Recursive
"usm_create",976,Recursive
"AudioDecSvc_SendSrCmEvent",968,Recursive
"AudioEncSvc_ProcessPCMPushMode",968,Recursive
"AudioStreamMgr_GenerateRenderedEosEvent",968,Recursive
"AudioStreamMgr_SessionRespQEosV2Handler",968,Recursive
"T9nJHXCHvHCGn4",968,Recursive
"_WStoflt",968,Recursive
"capi_v2_p_eq_reinit_eq(capi_v2_p_eq*, capi_v2_p_eq_media_fmt*)",968,Recursive
"AudioEncSvc_ProcessEosCmd(AudioEncSvc_t*)",968,Recursive
"afe_port_return_client_buffers(afe_dev_port*, bufQList*, unsigned char)",968,Recursive
"vsm_action_free_session_resources(vsm_session_object_t*)",968,Recursive
"afe_port_get_buf_from_client_queue(afe_client_info*, afe_dev_port*, signed char*, signed char**, unsigned long*, unsigned long*, unsigned long*)",968,Recursive
"afe_port_get_client_compressed_data(afe_dev_port*, afe_client_info*, signed char*, unsigned short)",968,Recursive
"capi_v2_eansv2_process_set_properties(capi_v2_eans_t*, capi_v2_proplist_t*)",968,Recursive
"ultrasound_proc_svc_destroy_in_data_q(ultrasound_proc_svc_t*)",968,Recursive
"afe_port_get_buf_from_client_queue_rate_match(afe_client_info*, afe_dev_port*, signed char*, signed char**, unsigned long*)",968,Recursive
"AudioEncSvc_Proc(AudioEncSvc_t*)",968,Recursive
"capi_v2_drc_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",968,Recursive
"AudioEncSvc_WorkLoop(void*)",968,Recursive
"mp3_dec_capi_v2_process(capi_v2_t*, capi_v2_stream_data_t**, capi_v2_stream_data_t**)",968,Recursive
"AdspCoreSvc_isr_dispatch_cb(aprv2_packet_t*, void*)",968,Recursive
"AudioEncSvc_ProcessInpDataQueue(AudioEncSvc_t*)",968,Recursive
"AudioEncSvc_ProcessOutDataQueue(AudioEncSvc_t*)",968,Recursive
"afe_port_get_client_samples_and_add(afe_client_info*, afe_dev_port*, signed char*, signed char*, unsigned short)",968,Recursive
"AudioDecSvc_ProcessOutputDataQForCAPIs(AudioDecSvc_t*, AudioDecSvc_OutStream_t*)",968,Recursive
"capi_v2_compressed_latency_set_properties(capi_v2_t*, capi_v2_proplist_t*)",968,Recursive
"afe_port_client_disconnect_handler",968,Recursive
"afe_port_data_cmd",968,Recursive
"afe_port_data_cmd_eos",968,Recursive
"afe_port_disable_loopback",968,Recursive
"afe_port_rx_client_disconnect_handler",968,Recursive
"afe_send_and_get_data_encoder",968,Recursive
"afe_svc_generate_eos_ack",968,Recursive
"capi_v2_compressed_mute_init",968,Recursive
"capi_v2_fr_audio_dec_init",968,Recursive
"capi_v2_pcm_enc_init",968,Recursive
"hp_mp3_dec_capi_v2_init",968,Recursive
"mvm_helper_verify_full_control",968,Recursive
"rfs_tftp_get_debug",968,Recursive
"rfs_tftp_get_helper",968,Recursive
"rfs_tftp_put",968,Recursive
"rs_mmpm_enable_core_clks",968,Recursive
"voice_host_pcm_set_enable",968,Recursive
"Adm_DetectAndUpdatePrimaryDevicePcm",960,Recursive
"Adm_DirectStreamDisconnect",960,Recursive
"Adm_LlnpDeviceCloseCmdHandler",960,Recursive
"Adm_LlnpStreamDisconnect",960,Recursive
"Adm_MsgMtMxStreamDisconnect",960,Recursive
"Adm_SendCmdCoppSetParamsDriftPtrSetup",960,Recursive
"Adm_UllDeviceCloseCmdHandler",960,Recursive
"Adm_UllppDeviceCloseCmdHandler",960,Recursive
"AudioDecSvc_DiscardMarkBuffer",960,Recursive
"AudioEncSvc_DeInitPushMode",960,Recursive
"AudioEncSvc_InitPushMode",960,Recursive
"AudioEncSvc_SuspendPushMode",960,Recursive
"AudioStreamMgr_CreateSwitchSvc",960,Recursive
"MtMx_CfgOutputPorts",960,Recursive
"MtMx_Run",960,Recursive
"MxAt_Run",960,Recursive
"_Locsum",960,Recursive
"_Stof",960,Recursive
"_Stofx",960,Recursive
"_Ttotm",960,Recursive
"_Tzoff",960,Recursive
"_WGetstr",960,Recursive
"AudioEncSvc_Destroy(AudioEncSvc_t*)",960,Recursive
"AudPP_FlushDataQueue(_ThisAudDynaPPSvc_t*, unsigned long)",960,Recursive
"vdec_clear_data_queue(vdec_t*)",960,Recursive
"AudPP_DiscardMarkBuffer(_ThisAudDynaPPSvc_t*, elite_msg_any_t*)",960,Recursive
"capi_v2_mec_init_lib_memory(capi_v2_mec*)",960,Recursive
"avsync_lib_close_hw_resources(void*)",960,Recursive
"AudPP_DataProc_ProcessNewPacket(_ThisAudDynaPPSvc_t*, elite_msg_any_t*, unsigned long)",960,Recursive
"AudPP_DataProc_ProcessNewPacket(_ThisAudDynaPPSvc_t*, elite_msg_any_t*, unsigned long) (.extracted_region)",960,Recursive
"AudPP_CheckForOutstandingBuffers(_ThisAudDynaPPSvc_t*)",960,Recursive
"vpm_check_goal_completion_status(vpm_session_object_t*)",960,Recursive
"capi_v2_dtmf_resampler_algo_reset(capi_v2_dtmf_detect_t*)",960,Recursive
"capi_v2_mbdrc_audio_get_config_params(capi_v2_mbdrc_t*, unsigned long, capi_v2_buf_t*)",960,Recursive
"capi_v2_soft_vol_process_set_properties(capi_v2_soft_vol*, capi_v2_proplist_t*)",960,Recursive
"capi_v2_virtualizer_process_mono_stereo(capi_v2_virtualizer*, capi_v2_stream_data_t*, capi_v2_stream_data_t*)",960,Recursive
"AudPP_DataProc_ProcessNewPacket_BGth_active(_ThisAudDynaPPSvc_t*, elite_msg_any_t*, unsigned long)",960,Recursive
"capi_v2_compressed_latency_process_set_properties(capi_v2_compressed_latency_t*, capi_v2_proplist_t*)",960,Recursive
"AudPP_Flush(void*, elite_msg_any_t*)",960,Recursive
"vdec_destroy(vdec_t*)",960,Recursive
"venc_run_cmd(void*, elite_msg_any_t*)",960,Recursive
"vdec_stop_cmd(void*, elite_msg_any_t*)",960,Recursive
"vds_subscribe(void*, elite_msg_any_t*)",960,Recursive
"AudPP_WorkLoop(void*)",960,Recursive
"AudPP_DestroySvc(_ThisAudDynaPPSvc_t*)",960,Recursive
"capi_v2_hpcm_end(capi_v2_t*)",960,Recursive
"vtm_subscribe_msg(void*, elite_msg_any_t*)",960,Recursive
"switch_svc_destroy(switch_svc_t*)",960,Recursive
"vdec_set_param_cmd(void*, elite_msg_any_t*)",960,Recursive
"vdec_set_param_int(vdec_t*, unsigned long, unsigned short, unsigned long, void*, unsigned long)",960,Recursive
"Adm_DC_CloseRxDevice(AdmStaticSvc*, AdmCalPort*, unsigned short, adm_client_type_t)",960,Recursive
"vdec_clear_loopback_gpq(vdec_t*)",960,Recursive
"Adm_DC_CloseCommonHandler(AdmStaticSvc*, AdmCalPort*, unsigned short)",960,Recursive
"capi_v2_aig_internal_init(capi_v2_t*, capi_v2_proplist_t*, capi_v2_aig_client)",960,Recursive
"vdec_destroy_yourself_cmd(void*, elite_msg_any_t*)",960,Recursive
"AudioEncSvc_DestroyYourself(AudioEncSvc_t*)",960,Recursive
"capi_v2_peakmeter_get_param(capi_v2_t*, unsigned long, capi_v2_port_info_t const*, capi_v2_buf_t*)",960,Recursive
"switch_svc_destroy_yourself(switch_svc_t*)",960,Recursive
"AudioEncSvc_ProcessCustomMsg(AudioEncSvc_t*)",960,Recursive
"Adm_AprMtMxMapRoutingsHandler(void*, aprv2_packet_t*, adm_client_type_t)",960,Recursive
"AdspCoreSvc_DestroySvcHandler(void*, elite_msg_any_t*)",960,Recursive
"AudioDecSvc_DeregisterAvTimer(AudioDecSvc_t*, AudioDecSvc_InpStream_t*)",960,Recursive
"switch_svc_flush_input_data_q(switch_svc_t*, unsigned char)",960,Recursive
"switch_svc_discard_mark_buffer(switch_svc_t*, elite_msg_any_t*)",960,Recursive
"usm_system_destroy_svc_handler(usm_t*)",960,Recursive
"capi_v2_soft_vol_set_properties(capi_v2_t*, capi_v2_proplist_t*)",960,Recursive
"switch_svc_process_input_data_q(switch_svc_t*, unsigned long)",960,Recursive
"switch_svc_handle_custom_command(switch_svc_t*)",960,Recursive
"ultrasound_enc_svc_destroy_yourself(ultrasound_enc_svc_t*, elite_msg_any_t*)",960,Recursive
"__cxa_rethrow",960,Undetermined
"afe_dev_alloc_resources",960,Recursive
"afe_port_sw_duty_cycle_alloc_resources",960,Recursive
"afe_remote_lpass_core_hw_vote_reqeust",960,Recursive
"afe_rtppdm_apr_cmd_handler",960,Recursive
"afe_rtppdm_register_handler",960,Recursive
"afe_rtppdm_unregister_handler",960,Recursive
"aprv2_drv_init",960,Recursive
"avtimer_drv_hw_open",960,Recursive
"capi_v2_aig_init",960,Recursive
"capi_v2_pcm_fb_dec_init",960,Recursive
"capi_v2_rx_volume_control_init",960,Recursive
"capi_v2_voice_aig_init",960,Recursive
"capi_v2_voice_resampler_init",960,Recursive
"cmp_era_date",960,Recursive
"enable_avtimer_hw",960,Recursive
"gmtime",960,Recursive
"mvm_csm_request_vote_cmd_control",960,Recursive
"mvm_detach_all_wait_transition_result_rsp_fn",960,Recursive
"mvm_map_memory_rsp_fn",960,Recursive
"mvm_query_object_leak",960,Recursive
"mvm_queue_pending_packet",960,Recursive
"mvm_response_fn_trampoline",960,Recursive
"mvm_simple_result_rsp_fn",960,Recursive
"mvm_simple_self_destruct_result_rsp_fn",960,Recursive
"mvm_ssr_cleanup_cmd_result_count_rsp_fn",960,Recursive
"mvm_streams_group_wait_transition_result_rsp_fn",960,Recursive
"mvm_streams_set_system_config_group_wait_transition_rsp_fn",960,Recursive
"mvm_vocprocs_get_avsync_delays_group_wait_transition_rsp_fn",960,Recursive
"mvm_vocprocs_group_wait_transition_result_rsp_fn",960,Recursive
"mvm_vocprocs_set_system_config_group_wait_transition_rsp_fn",960,Recursive
"pthread_cond_timedwait",960,Recursive
